EntityInternalID,NetSalesCurrent,NetSalesPriorYear,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsPriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,CapitalExpenditures,AccountsPayablePriorYear,TotalAssetsCurrent,TotalLiabilities,AccountsPayableCurrent,RetainedEarnings,MinorityInterest,DateLastAudit,EntityName,DateFinancials,GuarantorTIN,GuarantorName,GuarantorInternalRiskRating,GuarantorInternalID,GuarantorFlag,LineReportedOnFRY9C,LienPosition,LineOfBusiness,InterestRateVariability,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,CustomerID,InternalCreditFacilityID,OriginalInternalCreditFacilityID,IndustryCodeType,SecurityType,TaxStatus,StockExchange,IndustryCode,TKR,TIN,InterestRate,ObligorName,Country,City,CUSIP,ZipCodeForeignMailingCode,OriginationDate,MaturityDate,OriginalInternalObligorID,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposure,CumulativeChargeoffs,PastDue,NonAccrualDate,InternalRating
4933b273-95e3-4b7e-bbe0-8621d8615ee6,49988,506927,24183,443106,144086,4476522,396288,688234,95022,255460,2233877,1953801,8065488,3716857,978381,19824,969950,436756,4182139,9215889,324423,358650,3044278,1208592,647141,4820791,NA,2014-10-07,Weber-Sanchez,2021-04-03,320-96-9126,Cristina Mitchell,business,0a422b45-8abe-453c-af8a-eeb510b1317d,U.S. Government Agency Guarantee,77,Senior Unsecured,piece,3,Not applicable (Fixed or entirely fee based),NA,13.1,NONE,f783507c-ab2d-4f01-91e5-fb7e3258c86c,1bcf67c9-3060-48df-92f5-36981dce5701,02fee64c-433a-4d20-9340-7f63dea532c1,GICS,9617,Tax Exempt,for,134213,community,NA,NA,Bridges-Hernandez,MA,South Brenda,ZQ448761,42037,1978-02-18,2034-03-04,11ab6244-6851-4b10-b138-166dc2f499cf,9,10,170441,529503,NA,582165,2016-04-06,body
5c23920d-dbb8-4a14-bc73-f9d57a60e3ae,313695,649847,46252,431706,9323,4458813,281926,134731,466779,401824,4075124,4039821,2540499,1447473,9776643,1693600,2318945,1921514,1160217,3277621,771162,998616,8769966,9290908,918688,1969821,85731,1976-12-01,Flores Inc,1984-06-12,NA,Emily Smith,NA,0eed7a1a-d657-4c19-a03e-015d80c119be,U.S. Government Agency Guarantee,84,Senior Unsecured,these,3,Other,5.24,NA,15.81,faaea082-6f47-4f46-b943-ee309cc7383a,f3b838c9-3038-4226-91a8-b228c4d7821d,7496409a-93fc-45ac-b256-89d0903ad3a9,SIC,8236,Taxable,structure,589832,down,893-52-0770,10.90,Salas-Cooley,BR,Travisfort,HN561097,72992,1976-05-19,2051-03-20,9eb20a32-db0f-4b65-bcf9-86ab09709603,8,2,425031,905195,NA,960627,1990-09-13,especially
d831cb3b-f0c0-4274-9c29-18ac66e9f99e,709829,37861,28407,161736,471514,3356863,810128,616676,428809,381243,2038900,1159088,1927719,876520,9002215,3969087,284689,3249317,2427747,7974899,553829,700319,8812756,4218993,108899,12901,83024,1997-04-17,Gillespie Inc,2016-11-03,NA,NA,write,NA,U.S. Government Agency Guarantee,73,First-Lien Senior,prove,4,LIBOR,NA,4.20,15.68,29155ab1-05d9-4b0e-8d26-46334f369846,f7c2143b-99f0-4c19-8377-adab89642bf6,f4056610-8ff0-4d72-8b76-23a7eaf1dcbb,SIC,8398,Taxable,beautiful,75984,room,325-73-2591,8.63,"Harvey, Snyder and Diaz",SZ,Sandraland,EJ911747,24454,1984-04-19,2048-02-17,996bc80e-27c1-4d59-966d-ce17b704f2e0,5,3,290269,469191,NA,507088,1999-09-29,game
52031879-eff4-4379-82b1-39f0303e00ed,377182,110393,1024,275136,463607,1774593,883830,630482,479728,197484,1570781,2114842,5902610,1902960,3185939,2398082,873346,744793,2255772,7324535,363499,630141,2568326,8236673,658671,1755000,30907,2022-06-28,Sullivan-Pacheco,1994-08-19,027-84-1678,NA,already,5dadebe8-e9e1-4a23-8574-f998da1c1664,Partial guarantee,31,Senior Unsecured,director,1,Mixed,2.86,NONE,16.18,7fe19c7d-3e33-4604-b9d4-e64eb12c6e56,a079f671-a860-4111-ad18-323c5384792b,efe4ecce-175f-4a17-8cf6-20c3480b6eef,SIC,9249,Tax Exempt,add,746327,ever,NA,NA,"Dyer, Day and Morales",LC,Elizabethborough,BD551852,09878,1989-03-23,2036-03-05,d53d3c0f-e954-40d2-b12f-b39ee2ca235c,3,7,757373,135503,48281,514035,1997-12-10,bill
1e08a235-b385-4d33-a817-13f45f5a58ea,131430,409478,43399,201601,133891,3250186,237537,158396,36981,443002,4312716,1624415,3169333,8103082,5439083,2809099,2750432,2344674,1705626,2857188,827020,347609,4982681,539445,165199,3235865,37661,2015-05-28,"Davis, Adams and Butler",1987-11-23,NA,NA,on,NA,Partial guarantee,96,First-Lien Senior,woman,3,Mixed,NA,NA,NONE,bf984ca3-34e5-43af-805b-20c3c8c16c1a,6a3a59ce-4b69-48a2-a5f7-046267eab820,8d519b73-edf9-488c-8c09-7fb07f18b3be,SIC,8475,Taxable,someone,872953,our,NA,5.7,Garcia PLC,AM,Jacobport,MO159826,37953,1977-11-09,2049-11-02,66a06019-cb00-4b35-9955-bd9bcbcc5da7,6,8,260828,358717,NA,448021,1994-06-30,into
234f7c97-7c82-4da3-9102-cfc95229ea83,391918,42286,36697,336268,352356,3210299,389525,301433,249301,11444,904471,1911437,6610235,6666277,683734,1000648,397097,3024006,582749,7737824,77551,937719,9077351,4566654,220499,4747091,12094,2000-08-16,Petty PLC,1985-08-25,NA,NA,subject,NA,U.S. Government Agency Guarantee,28,First-Lien Senior,turn,4,Not applicable (Fixed or entirely fee based),NA,7.25,NA,0def194d-5f26-4d80-b722-1345a0b2522c,1d7af8ac-0a11-4dd8-aff3-ae89d6fbe90c,6373e859-91cf-41a5-9858-e6c5f7efa272,SIC,5995,Tax Exempt,quickly,819047,could,324-75-7403,5.53,James LLC,GM,Port Sandraberg,FN178789,77209,2006-06-26,2040-08-14,11343803-fe8d-41b3-a261-0858e2ccfaf9,8,10,223082,647484,NA,437046,1970-08-23,painting
857bb86f-517d-4eab-870f-b8e7986fe67a,733946,609606,8603,61154,330482,1487590,611415,375074,112959,150140,3035748,4453578,2273621,3338186,136878,888741,1393237,3773962,4731208,7787455,14725,732025,3480009,4326170,752913,643140,77489,2000-07-15,Pearson-Gordon,2003-09-30,NA,NA,NA,NA,U.S. Government Agency Guarantee,100,Contractually Subordinated,usually,4,SOFR,3.31,NA,NA,d7ec32b6-cde6-4c55-bb9a-69a8407f31a3,5ee38d3c-5954-4604-8133-8e71df27659b,a9a22535-6471-434b-a293-3a0eddfd472d,SIC,3294,Taxable,cultural,779979,a,009-34-8397,3.4,"Perry, Anderson and Ramos",AM,Port Christopherhaven,WI486756,61138,1994-08-20,2034-03-30,a889e729-5c33-4ec6-9ab1-8c5af64cc5b7,1,8,195474,857410,NA,345086,2001-05-24,less
f4b01f69-cefd-435b-8384-28509bf31efe,412694,482890,45454,113992,483102,1574491,234923,912333,246122,296645,2687635,4583283,3386234,2920376,2541813,1571103,4333218,1738640,1748092,8287772,34845,283920,164698,6437437,722618,3121243,NA,1990-02-23,Hill-Reynolds,1975-10-15,NA,NA,four,b0bdeca7-094d-4ab5-bc28-7889a57aac6c,No guarantee,81,Senior Unsecured,Democrat,1,Other,NA,NA,NONE,ec173ca6-ac34-4686-875e-4d76e493cb63,13082c47-cd42-45b2-9e8b-bb1df9533b81,8f4ae399-c4f7-4eeb-bab9-3635b2716b36,NAICS,3365,Tax Exempt,movement,484147,trial,NA,5.30,Miller LLC,VC,Williamston,UV233083,92129,2021-05-09,2028-02-02,bc843a70-6404-400b-9a86-1495408850b2,10,9,549290,668453,NA,66951,2012-07-27,yet
dee2a63e-ef26-4f13-9418-0d0ae9040e26,695222,36548,12396,43465,194475,2275684,506792,341220,369165,5423,4201205,4738613,1732232,413479,251670,1838860,878897,2147128,2637625,4475335,577548,362266,366801,1440199,20310,1624520,NA,1999-08-13,"Medina, Williams and Roy",1998-01-14,NA,NA,west,b9eeebe5-615f-44dd-ba81-fb7a9f5a7ba9,Full guarantee,41,Senior Unsecured,somebody,3,LIBOR,NA,NONE,NA,8786315e-fc12-4d38-89ab-0d6153d844c7,37873dac-96dc-40b2-8a26-bb348f6ade9b,ca790c93-218a-4637-84e0-cf293c9b48c4,SIC,1908,Tax Exempt,indeed,504182,better,NA,NA,Scott-Fischer,GE,Baldwinview,RN492455,76924,1977-10-20,2048-08-12,3aad1f0b-aa02-4360-aa0c-628a98c256cb,2,1,175090,281893,95751,281163,2001-08-01,get
ff5d2f35-fde0-4acf-989d-b9f1455cd66a,815440,656859,18001,480210,226440,2067090,36224,793174,169923,215510,2011683,3559592,6951722,1424302,3279368,4175697,732777,4659874,1696141,1509869,380246,227622,2700195,6568762,316009,166069,NA,1987-11-24,Johnson Ltd,2005-11-10,NA,NA,personal,317fb4ec-4126-4653-9b95-83954fd74256,U.S. Government Agency Guarantee,54,Second Lien,find,1,Treasury Index,NA,NA,3.29,d2c53ce2-a36a-4d76-95a7-39b880ad06af,c9866435-7703-4b78-bf77-96e1eb94277a,205d3eac-f809-4195-92f5-f16f700146a3,GICS,4179,Taxable,relationship,372773,every,NA,NA,Ross-Weaver,FM,Whiteport,TQ297420,20473,2009-03-03,2040-01-23,c70ec5b2-6464-4f1f-9c93-8b7b9b25801b,3,5,600691,469636,51515,195459,1993-07-07,worker
6a6a1da3-1355-4849-9f8e-1e6d6d973b78,985594,139368,6446,208728,199750,1662070,15603,730835,157318,225695,3673159,4708403,6390126,6419980,2551256,476887,2749752,199580,4099152,947403,554813,998235,9878183,5983270,122744,4485003,NA,1971-09-05,"Cook, Mayer and Jones",1970-02-16,NA,Erica Cisneros,NA,3f74f77b-2724-4ec1-80b7-b58deb541914,Partial guarantee,72,Senior Unsecured,war,4,Treasury Index,10.37,NA,NONE,686f1bb4-500a-4897-b236-88e443a49266,665fb150-90a0-4acd-a84c-54a93126a35f,23c21fe9-913a-434e-a2c8-a77b695287ff,SIC,9520,Taxable,age,777564,ability,NA,NA,Christensen LLC,HR,New Ian,NC448206,95206,2016-08-14,2027-01-22,75aa0c14-1453-4aeb-9f3b-1510a3bc7e2c,2,5,106062,415329,53548,976869,1997-05-17,explain
e1294efc-db55-49a5-98d8-5dd3505719f0,576852,670617,24486,327101,411923,266712,691477,529482,293518,381733,1860289,544059,7033337,9785235,4355317,222910,4408389,78199,4563041,2521641,379885,518985,9120441,9361528,197827,4050798,21871,1970-08-24,Simpson and Sons,2008-01-13,NA,NA,NA,NA,No guarantee,68,Second Lien,class,2,SOFR,3.0,NONE,3.34,eca184a7-72d7-48ad-8eee-63be47998481,37f25d6c-86c9-4ed3-915c-d1779a4ab751,ebe1738d-5620-41e3-ac7d-457fbb2f1668,GICS,4938,Taxable,deep,744421,run,NA,NA,"Wilson, Pruitt and Murphy",ST,Lake Ambermouth,YN905762,50277,1999-08-19,2043-05-13,7dcc5924-4b70-488d-bbb6-dd3840c4abf5,2,4,232142,859045,26317,783140,1999-01-01,something
cb4a81c3-deac-451b-b4e6-833a353c959d,652994,67857,47999,367156,302178,3891838,387451,896703,442835,278021,4817710,2397901,1224019,2636148,7978304,3911138,227044,2128511,2535786,6538478,27849,816992,3233905,6647086,273351,2379358,95105,1976-11-23,"Smith, Robinson and Molina",1983-09-03,NA,Cindy Haynes,experience,NA,No guarantee,54,Senior Unsecured,either,1,Mixed,NA,NONE,NONE,c448d468-5f4b-4a26-993f-7a5c2a0a0139,198f5107-9c61-4226-9052-342a8a4f1539,910d55f1-8daf-4491-98f4-57eec66fce1c,GICS,5158,Taxable,performance,912283,table,429-98-9342,9.88,"Patel, Garcia and Allen",BS,East Jennifer,VU157566,44271,2024-03-14,2034-01-10,230f1082-49cc-4634-991e-4c927a2bce8d,9,10,729140,242602,64476,706467,1999-08-19,campaign
7b45c057-7a6e-4abf-898e-9d5294f4f064,118640,154879,35158,5052,469905,3816805,511147,20657,483755,281868,2776900,4283642,9012218,5783463,6874963,600311,1601176,497370,4568871,4318500,193167,543566,7143464,2763366,670267,501041,NA,2010-05-20,Huffman-Duncan,1971-09-21,277-91-8944,NA,last,0208e003-4498-4a9c-9ccf-0e49420a0235,U.S. Government Agency Guarantee,78,Second Lien,garden,3,Other,NA,NONE,14.62,abb5c8ca-68e6-49a6-afb9-b79f8c486946,0bd8e224-14b5-4d28-9425-1ce74967ec22,f87f8641-d0c4-4a82-bf19-1b5bebb7150a,GICS,9489,Taxable,outside,782647,president,NA,3.72,Ferguson PLC,IR,Lake Matthew,YL912346,95165,1975-11-21,2026-11-26,8ebb8d99-4808-4b6f-b5b8-8d627017c5f5,10,1,430858,795244,NA,887032,2011-03-26,yourself
c4767a1e-a837-435b-b5e6-3fd69fdb84f2,107598,10304,8828,197697,365078,3002378,508193,814104,254976,11191,142780,3428434,2432786,4125048,6199817,761043,550556,4594326,1812341,4653702,324495,155670,3786158,2904652,552470,2369554,NA,2003-01-20,Vargas PLC,1996-11-11,167-32-6199,Robin Waller,leader,NA,Full guarantee,58,First-Lien Senior,range,2,PRIME or Base,-2.8,NA,NONE,c8536019-9a16-4e71-9109-fa8be9f3cada,bb4ae3c7-066f-46d6-a252-93b85d28bfc4,e563e0c4-d00a-4d55-9a9a-8ffad6eb2db8,GICS,8583,Tax Exempt,writer,961015,prepare,449-25-7154,4.9,White Inc,UY,South Brittany,KG851075,09442,1982-08-31,2036-12-18,e426d9a2-f35c-47f6-af40-79dcc0eeb2eb,1,2,978817,796481,NA,191617,1994-06-19,outside
72d97cba-5f03-4245-a9c1-eda7a1c36728,37435,508264,7676,310356,159748,240463,922573,135285,291592,491946,148753,4284759,726011,6532576,895221,503325,464374,4278222,4906623,8524145,836673,164402,39293,4170936,242460,4026015,61500,2024-03-05,"Newton, Aguirre and Todd",1972-02-06,NA,Elizabeth Shannon,NA,NA,Partial guarantee,69,Second Lien,move,4,LIBOR,NA,NONE,NA,497140a9-6ac7-4c94-882d-266f1fe57ec1,41918604-1664-4b20-8db5-f707aed462e1,33f53cc7-e541-4185-b472-98cb02b397fa,NAICS,2819,Taxable,report,553368,them,NA,NA,"Gardner, Spencer and Baird",BR,Loweryfort,ZH217364,27810,2023-09-03,2044-09-13,cd924751-a5cb-4700-9e25-45edca267c2e,2,2,876485,997808,81901,313017,1976-08-24,ask
fd59eb18-ffb5-483e-9134-bbdb1be195a9,302458,273670,8637,330589,490461,2907120,893975,564934,4594,259117,888423,555408,6600647,8268682,4241883,662935,1881141,1081746,4623660,4672044,670275,772144,3277527,3778072,311589,3798024,NA,2004-12-26,"Cantu, Schroeder and Sanchez",2016-11-02,NA,NA,NA,NA,Partial guarantee,40,First-Lien Senior,simple,2,Not applicable (Fixed or entirely fee based),2.51,NA,14.37,4e21428a-ffee-4257-ac93-68c12abcfd70,6d1e00f0-4756-494d-9b42-67585b7531e8,a5ec7945-2503-4907-869c-47453527c03a,NAICS,9071,Taxable,teacher,70970,toward,018-91-2015,NA,Scott PLC,CN,Aliciamouth,GO636911,88899,2004-10-13,2030-11-26,dbd9d034-a24f-4ad2-b8c9-4131ec06dcc7,1,9,115156,154067,NA,560447,2014-11-12,age
ce6dfc06-e9c9-4eaa-a318-3331bc28ec2f,594357,370284,36140,395059,70982,3598339,802904,410370,390179,388218,2594173,3122682,1245820,7077500,4246932,2751411,225310,1594851,1108538,4957061,394895,76803,6105953,6724248,848487,1080175,48476,2013-06-21,"Mcclure, Taylor and Johnson",2010-06-20,NA,NA,NA,eca2f0a1-1f5f-46fc-9332-b6f9fcc0e804,Partial guarantee,10,Senior Unsecured,act,4,SOFR,10.95,18.82,NA,ded48994-9238-42fa-a567-59942817c367,e61d346f-9d5e-45ea-a2bd-9eeb18210e95,5018a36a-a5b7-4a6b-9f51-828db2e2db05,GICS,1361,Taxable,imagine,693512,push,763-18-5668,NA,Brown-Perry,BI,Johnhaven,VA868180,02483,2018-11-19,2033-06-07,b0216d50-2dcc-4bc8-965c-ab16c863a887,3,5,459346,109899,NA,65169,1978-07-01,environment
91530619-8f8b-4ba6-b58a-26dc2af95b41,91647,461572,31684,25611,165881,271214,929950,958992,120890,453598,1760100,4217718,6068022,9292490,6377372,759123,352345,1261320,4412840,2153790,566061,920718,3601107,7601943,376051,1907997,39806,1997-11-15,"Gibbs, Martinez and Miller",2020-01-06,NA,Lucas Wolf,season,NA,No guarantee,88,Senior Unsecured,lot,3,LIBOR,0.46,5.76,4.26,45799597-0045-4719-a13d-35ebe43d7333,38d7b2f8-0283-45ba-98b6-9b98b60f2117,dcfe5948-be80-4ca0-b478-9a5f1d6dd15c,SIC,4252,Tax Exempt,effect,86320,seven,NA,NA,Hernandez Group,TR,South Leahside,UE371925,59826,1988-05-22,2046-02-22,92e90eb1-88d8-4ec7-a520-b62cc9da48ab,8,7,135213,331374,NA,994059,2000-03-09,nation
e1ce0fb2-e86b-494c-a7c6-abe3c1f95046,139660,374759,12762,378600,393327,1758697,936807,878755,390865,492255,2349402,1879185,7176382,5012675,6926766,210139,4107288,3053045,990346,4175418,306396,94279,9994538,8367831,710225,394531,57982,2006-06-24,Gonzalez Inc,2021-08-11,NA,NA,product,6c6b834c-00f6-45cf-a823-af56915a40f8,U.S. Government Agency Guarantee,97,Contractually Subordinated,reach,3,Treasury Index,-8.65,9.26,13.49,75ea5e33-21fc-445c-a257-f4d62cdea0e8,0a173d99-3acd-440f-8d00-441ad1f7105f,539795b9-9b5c-4fbe-9b15-c64ec331ce0a,NAICS,223,Tax Exempt,data,619097,prepare,NA,5.85,"Oliver, Spencer and Palmer",GA,Port Lindafort,OT358566,97314,2020-09-25,2037-03-25,b92e8af3-ba27-4e6e-b6cd-8dddb86ba502,7,6,133848,793638,74437,660422,2006-05-10,production
d8b07385-dbce-4e33-b1a7-f6d781ddadbd,677375,196170,11557,476374,466409,1437249,573781,133514,128203,402648,3143917,3244556,9040734,8136816,3655776,3041995,1914299,2029824,1220731,2776591,170254,542597,4606747,3033192,541882,1826337,22613,1984-11-03,Campbell Group,1990-05-22,NA,Jose Graham,book,NA,No guarantee,87,Contractually Subordinated,common,1,Treasury Index,4.70,7.57,NONE,fb4f2790-a0cd-492a-af94-be377fcb9313,a490d754-1a59-48ea-afd1-91f59c382e9e,a5d4dbea-7591-4e5a-8cce-8da10ba539cb,NAICS,1970,Tax Exempt,success,663014,final,NA,NA,"Bell, Rios and Cohen",SR,North Lisa,HH288986,25157,1986-12-31,2026-09-15,b62af45e-4725-4bc9-a245-149eef8c9bb0,10,1,420459,89717,NA,969193,1980-06-30,entire
4f896439-6bde-4ccd-8735-45eaa561d024,978822,616120,17259,118921,50256,1601216,431300,463992,373730,466975,689384,3474636,8311727,4683596,3419850,4824856,739241,2146641,4168145,3211321,716164,449131,6104039,6408383,641822,2672265,26187,1997-12-30,"Parks, Mooney and Wilson",2021-07-16,808-32-1049,NA,north,NA,Partial guarantee,67,Contractually Subordinated,win,1,PRIME or Base,NA,NONE,NA,3d2509ad-8145-409f-aa4d-1da8f8aa358a,20b84a5d-b0bb-4c8d-8744-33406ef3d279,f3cc0e54-b07c-4aa7-a8b9-eea14e8a3487,SIC,3293,Tax Exempt,fill,179394,adult,689-84-3140,9.30,Lewis-Johnson,CD,Hernandezchester,TD745630,33543,2025-03-09,2035-12-03,f74177aa-facc-4101-a1d6-19dfb1fb1639,10,4,515839,289085,NA,960370,2000-11-07,evidence
9693a127-7eae-4ce7-9977-2198c9bfd0c8,812913,529326,17859,459533,434796,4673175,498821,817464,493324,148813,460507,3181308,4957693,1503066,5735842,1887024,2021892,4840428,3319129,9429765,99436,899611,5776117,6296469,231830,686207,48979,1993-02-23,Nelson-Jones,2000-08-02,753-70-7013,NA,particular,b9a7b421-abcd-474c-be4f-e76066220a7f,Partial guarantee,14,Second Lien,effort,1,Mixed,2.96,NONE,2.9,c6030d8a-cd03-4363-90df-66f592954af3,f708b6be-5d37-4fb8-b010-75ac3724f02e,ffa12885-b20c-4d5a-a073-3b60f7684ade,NAICS,7966,Taxable,green,272960,itself,NA,NA,Velazquez LLC,TT,South Darrellton,EH694190,85759,2001-08-09,2046-04-29,f68fbc51-8e6c-46e9-b84b-0e207e2177d6,3,7,50374,874950,NA,717711,1994-01-27,green
0b5a11b2-4b1c-41bd-8dad-a51b713a7746,123790,626971,34681,141030,280612,4206407,773938,225898,81303,7444,4659961,579536,6834051,3087974,8111199,1230942,3754636,1988084,4777593,1209054,434242,640644,3263568,1399521,210588,3196017,NA,2022-10-31,Mcmillan-Briggs,2003-10-26,NA,Mary Mcpherson,NA,e8dceaab-44ec-401a-ad64-dda6bedb9739,Full guarantee,41,First-Lien Senior,series,4,Mixed,NA,7.85,9.41,f03e3ce7-b9b1-4acf-a218-55ad51d68520,848c6a3b-6475-402e-8223-b46bb9ea2c80,96773bdc-4168-4227-93db-88bae10b1f73,GICS,2944,Taxable,management,980652,standard,746-98-7126,8.44,"Perkins, Miller and Medina",LA,Lake Robert,QK885933,75991,2002-05-14,2043-10-10,d826c645-c7ad-492d-b0da-a6b040f78a38,10,5,510192,857921,NA,92169,1986-11-25,front
566feba2-5ede-4805-9c57-f38f6f47b883,551953,309864,16121,310333,59259,4972880,479972,51142,234593,150169,557810,1529444,6643199,4673734,5531546,3985638,637962,1425733,2733237,4317384,184973,52707,2225488,5363188,630644,3069963,NA,2001-03-21,"Bowers, Smith and Castro",1986-03-25,006-30-6821,NA,get,NA,Partial guarantee,63,First-Lien Senior,beyond,2,LIBOR,-8.42,NONE,14.17,ccbdb19a-6df3-4010-8d9f-d6919026382f,f90edefd-11c6-4c77-a007-822b41e01492,cc4401e9-03e7-483a-96b2-13d5ce315a93,SIC,9151,Taxable,another,235550,also,764-08-3916,NA,"Pollard, Mathews and Garcia",BJ,West Maria,GN122923,37590,2024-02-22,2034-11-18,295341c8-7c19-45ab-8c3f-27e4ed75b313,3,8,384903,866569,54259,367474,1995-05-27,hundred
b2317690-736f-4aa1-bab0-6430960547b0,778530,419043,39713,444008,414512,1655033,893125,907453,169445,47378,1644462,3060951,9347576,269192,979535,666448,3315397,1350932,166810,1762669,605986,250321,7885089,8065697,232575,4099277,95889,2019-01-10,Johnson Ltd,2006-11-28,NA,NA,idea,17084e57-fe8f-496a-9a3c-d3eb5d24ff28,Full guarantee,68,Contractually Subordinated,above,3,Not applicable (Fixed or entirely fee based),NA,17.4,20.88,cea5606a-07ee-43be-85e5-86fb3594f019,267492fd-e48e-4d01-bdb4-bdedca1636bb,c4e13621-18da-4810-b849-3d47b9e64bfa,GICS,1462,Taxable,middle,244369,billion,320-83-4183,10.44,Howard-Chan,LS,North Richardshire,BO863979,88377,1981-07-18,2041-12-19,b42abc67-feaf-4e8d-9144-93ddc87685b7,1,9,557194,423205,44058,595287,2022-09-18,during
8dfad6aa-d312-40b2-af23-2313379992d9,936346,730062,15242,115432,356645,4524881,466680,295314,58156,9908,2001375,2634684,2569507,6741867,9807023,4582786,4133912,145970,154215,855414,151965,294578,4061720,8313275,302023,3100330,NA,2001-08-27,Mays LLC,2011-01-25,NA,Allen Sanders,government,fb208969-efd9-49d2-a3c0-86b49237f825,Full guarantee,38,Second Lien,include,1,PRIME or Base,NA,NA,NA,00ff34a7-e8d6-494e-8d36-3a646d505348,74b62583-5164-498d-814c-d35ff3fc7361,75d7f6a9-7f22-4276-982f-59b6dbbccc6a,SIC,9671,Taxable,soon,692706,nothing,NA,1.89,Mosley Ltd,TR,East Thomas,UR649697,90826,1971-04-14,2051-12-31,238bc396-cdc1-44cf-8786-7eb42e18a9f0,9,1,846383,664963,77583,439558,1976-01-24,tonight
b67371cf-3fed-4a35-a088-fdf21d3cb844,835456,772705,26564,309897,366415,590036,942311,3267,371211,295263,1629999,3565429,4632872,7533015,954992,95782,2879399,2752176,1407914,6234478,593362,441384,1036810,1001802,769672,599706,NA,1986-02-11,"Floyd, Simpson and Santana",1981-05-28,163-20-4691,Kim West,line,NA,No guarantee,2,Senior Unsecured,tend,4,Mixed,-5.95,NA,NONE,799c6966-7168-4305-8625-e7cba21507a0,7c1bb95c-ca45-4649-b173-06b7abf38548,640f7bcc-a0df-4d40-b59f-fd4d021e00f9,NAICS,2435,Taxable,mention,360404,debate,NA,9.71,Craig PLC,AZ,North Jasonton,HV719661,38404,1975-12-22,2052-02-06,d1bdc37e-96f3-4b70-a56e-f80a3b3dbbb9,1,6,397495,906069,NA,921448,2017-04-23,station
da031c5e-3d24-4615-ba51-1bfc291d3312,411796,808678,24002,13805,468132,618894,711871,955576,283365,384920,570537,887273,329060,6987210,3313615,685403,3564563,1306938,286519,8815177,965507,214828,9696793,8832495,779749,1240647,81767,2020-06-15,Stone PLC,2015-03-23,NA,Erica Warner,around,d0d25de7-0194-4d34-b59d-06d648a61e4d,U.S. Government Agency Guarantee,39,Contractually Subordinated,on,1,Mixed,NA,NONE,NONE,4ebd39de-78a8-4c80-a376-6725200fcbee,8e369cb8-1b57-4673-baa5-6788f96bdf38,c38980b9-a846-4a87-91aa-00f44ec18bad,GICS,4732,Taxable,start,478014,when,506-48-2301,NA,Stewart LLC,RW,West Robin,LM158150,89356,1979-08-14,2026-10-19,a39d0684-0aad-4160-a96a-f5ad18ba09c9,2,6,582520,656046,NA,10406,2010-10-25,heavy
f3bc8e7f-d419-4b8a-b75a-d8eb239b5b5f,496898,86491,45166,460423,169566,4401987,145995,964930,338087,180219,744097,1784547,8954154,9954184,3680621,4310249,4504808,3024801,3745745,7164274,463206,933085,4538471,3501206,156926,4522714,74754,1976-01-16,"Roberts, Young and Guzman",2003-08-12,023-25-9408,NA,listen,NA,Partial guarantee,64,Contractually Subordinated,across,2,SOFR,-3.38,NONE,12.29,cf667f68-82c2-4cf6-adb6-f4b410e7e59e,a14e8bef-b76a-4a83-a177-a8ce05f0d705,4161d5b3-ffde-4a2e-a01c-43d45958dcb2,NAICS,2833,Taxable,safe,714309,practice,NA,NA,Jefferson-Rodgers,GR,Cannonside,SL646044,35975,2017-09-07,2038-06-16,2a7a0cd9-37e2-4c7f-a2a8-511a3f59d195,4,10,947440,496605,26609,314568,2000-12-15,degree
f43d5aef-61c3-4e48-a2ea-e501f5f949d0,447601,479549,22029,169544,60151,2676698,982444,545012,96200,338628,1217313,2902332,3315987,2784004,9990463,4142427,802941,3650914,669111,5263467,706878,730272,3485194,7303651,299505,704923,NA,2019-11-23,Duncan Ltd,2005-09-05,843-57-1619,Brian Dean,international,NA,No guarantee,91,Contractually Subordinated,over,3,LIBOR,5.99,NONE,NONE,f78df6e3-e98a-4c2a-aa43-e7caab430bfd,bdbc2e7c-40bd-4563-961a-9d5382f1d98f,0a2d67f9-01a7-4101-aaa7-e54f6cfb3291,GICS,3260,Tax Exempt,cold,316560,let,NA,9.51,Adams Ltd,CF,Lake Manuelmouth,OR978143,57392,1972-02-17,2044-10-29,38360356-7cb5-4288-b547-9037ec1cbfc0,4,9,356235,673760,NA,480132,2002-03-13,reveal
